2023-09-30 15:33:02,926 INFO    StreamThr :11651 [internal.py:wandb_internal():86] W&B internal server running at pid: 11651, started at: 2023-09-30 15:33:02.925188
2023-09-30 15:33:14,283 INFO    SenderThread:11651 [sender.py:send_request_defer():608] handle sender defer: 6
2023-09-30 15:33:14,284 DEBUG   HandlerThread:11651 [handler.py:handle_request():144] handle_request: status_report
2023-09-30 15:33:14,373 INFO    Thread-12 :11651 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/leo/Programming/PLR/wandb/run-20230930_153302-pydzdr1i/files/output.log
2023-09-30 15:33:14,373 INFO    Thread-12 :11651 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/leo/Programming/PLR/wandb/run-20230930_153302-pydzdr1i/files/wandb-summary.json
2023-09-30 15:33:14,446 INFO    SenderThread:11651 [sender.py:transition_state():612] send defer: 7
2023-09-30 15:33:14,446 DEBUG   HandlerThread:11651 [handler.py:handle_request():144] handle_request: defer
2023-09-30 15:33:14,446 INFO    HandlerThread:11651 [handler.py:handle_request_defer():170] handle defer: 7
2023-09-30 15:33:14,447 DEBUG   SenderThread:11651 [sender.py:send_request():406] send_request: defer
2023-09-30 15:33:14,447 INFO    SenderThread:11651 [sender.py:send_request_defer():608] handle sender defer: 7
2023-09-30 15:33:15,187 DEBUG   HandlerThread:11651 [handler.py:handle_request():144] handle_request: poll_exit
2023-09-30 15:33:15,374 INFO    Thread-12 :11651 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/leo/Programming/PLR/wandb/run-20230930_153302-pydzdr1i/files/config.yaml
2023-09-30 15:33:15,872 INFO    SenderThread:11651 [sender.py:transition_state():612] send defer: 8
2023-09-30 15:33:15,872 DEBUG   SenderThread:11651 [sender.py:send_request():406] send_request: poll_exit
2023-09-30 15:33:15,873 DEBUG   HandlerThread:11651 [handler.py:handle_request():144] handle_request: defer
2023-09-30 15:33:15,873 INFO    HandlerThread:11651 [handler.py:handle_request_defer():170] handle defer: 8
2023-09-30 15:33:15,874 DEBUG   SenderThread:11651 [sender.py:send_request():406] send_request: defer
2023-09-30 15:33:15,874 INFO    SenderThread:11651 [sender.py:send_request_defer():608] handle sender defer: 8
2023-09-30 15:33:15,874 INFO    SenderThread:11651 [job_builder.py:build():281] Attempting to build job artifact
2023-09-30 15:33:15,874 INFO    SenderThread:11651 [job_builder.py:_get_source_type():393] is repo sourced job
2023-09-30 15:33:15,876 INFO    SenderThread:11651 [job_builder.py:build():369] adding wandb-job metadata file
2023-09-30 15:33:15,884 INFO    SenderThread:11651 [sender.py:transition_state():612] send defer: 9
2023-09-30 15:33:15,884 DEBUG   HandlerThread:11651 [handler.py:handle_request():144] handle_request: defer
2023-09-30 15:33:15,884 DEBUG   SenderThread:11651 [sender.py:send():379] send: artifact
2023-09-30 15:33:15,884 INFO    HandlerThread:11651 [handler.py:handle_request_defer():170] handle defer: 9
2023-09-30 15:33:16,192 DEBUG   HandlerThread:11651 [handler.py:handle_request():144] handle_request: poll_exit
2023-09-30 15:33:16,379 INFO    Thread-12 :11651 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/leo/Programming/PLR/wandb/run-20230930_153302-pydzdr1i/files/output.log
2023-09-30 15:33:16,659 INFO    SenderThread:11651 [sender.py:send_artifact():1453] sent artifact job-https___github.com_leothesouthafrican_PLR.git_Leo_gen_algo_opt_folder_genetic_algorithm.py - {'id': 'QXJ0aWZhY3Q6NTg5Nzc2Nzg4', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEwMjY3Mjc5OA==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NTg5Nzc2Nzg4', 'versionIndex': 5}}}
2023-09-30 15:33:16,659 DEBUG   SenderThread:11651 [sender.py:send_request():406] send_request: defer
2023-09-30 15:33:16,659 INFO    SenderThread:11651 [sender.py:send_request_defer():608] handle sender defer: 9
2023-09-30 15:33:16,659 INFO    SenderThread:11651 [dir_watcher.py:finish():358] shutting down directory watcher
2023-09-30 15:33:17,384 INFO    SenderThread:11651 [dir_watcher.py:finish():388] scan: /Users/leo/Programming/PLR/wandb/run-20230930_153302-pydzdr1i/files
2023-09-30 15:33:17,385 INFO    SenderThread:11651 [dir_watcher.py:finish():402] scan save: /Users/leo/Programming/PLR/wandb/run-20230930_153302-pydzdr1i/files/requirements.txt requirements.txt
2023-09-30 15:33:17,385 INFO    SenderThread:11651 [dir_watcher.py:finish():402] scan save: /Users/leo/Programming/PLR/wandb/run-20230930_153302-pydzdr1i/files/output.log output.log
2023-09-30 15:33:17,385 INFO    SenderThread:11651 [dir_watcher.py:finish():402] scan save: /Users/leo/Programming/PLR/wandb/run-20230930_153302-pydzdr1i/files/config.yaml config.yaml
2023-09-30 15:33:17,385 INFO    SenderThread:11651 [dir_watcher.py:finish():402] scan save: /Users/leo/Programming/PLR/wandb/run-20230930_153302-pydzdr1i/files/wandb-summary.json wandb-summary.json
2023-09-30 15:33:17,385 INFO    SenderThread:11651 [dir_watcher.py:finish():402] scan save: /Users/leo/Programming/PLR/wandb/run-20230930_153302-pydzdr1i/files/wandb-metadata.json wandb-metadata.json
2023-09-30 15:33:17,385 INFO    SenderThread:11651 [sender.py:transition_state():612] send defer: 10
2023-09-30 15:33:17,386 DEBUG   SenderThread:11651 [sender.py:send_request():406] send_request: poll_exit
2023-09-30 15:33:17,386 DEBUG   HandlerThread:11651 [handler.py:handle_request():144] handle_request: defer
2023-09-30 15:33:17,386 INFO    HandlerThread:11651 [handler.py:handle_request_defer():170] handle defer: 10
2023-09-30 15:33:17,387 DEBUG   SenderThread:11651 [sender.py:send_request():406] send_request: defer
2023-09-30 15:33:17,387 INFO    SenderThread:11651 [sender.py:send_request_defer():608] handle sender defer: 10
2023-09-30 15:33:17,388 INFO    SenderThread:11651 [file_pusher.py:finish():175] shutting down file pusher
2023-09-30 15:33:17,757 INFO    wandb-upload_1:11651 [upload_job.py:push():131] Uploaded file /Users/leo/Programming/PLR/wandb/run-20230930_153302-pydzdr1i/files/output.log
2023-09-30 15:33:17,806 INFO    wandb-upload_0:11651 [upload_job.py:push():131] Uploaded file /Users/leo/Programming/PLR/wandb/run-20230930_153302-pydzdr1i/files/requirements.txt
2023-09-30 15:33:17,814 INFO    wandb-upload_2:11651 [upload_job.py:push():131] Uploaded file /Users/leo/Programming/PLR/wandb/run-20230930_153302-pydzdr1i/files/config.yaml
2023-09-30 15:33:17,833 INFO    wandb-upload_3:11651 [upload_job.py:push():131] Uploaded file /Users/leo/Programming/PLR/wandb/run-20230930_153302-pydzdr1i/files/wandb-summary.json
2023-09-30 15:33:18,038 INFO    Thread-11 (_thread_body):11651 [sender.py:transition_state():612] send defer: 11
2023-09-30 15:33:18,038 DEBUG   HandlerThread:11651 [handler.py:handle_request():144] handle_request: defer
2023-09-30 15:33:18,038 INFO    HandlerThread:11651 [handler.py:handle_request_defer():170] handle defer: 11
2023-09-30 15:33:18,038 DEBUG   SenderThread:11651 [sender.py:send_request():406] send_request: defer
2023-09-30 15:33:18,038 INFO    SenderThread:11651 [sender.py:send_request_defer():608] handle sender defer: 11
2023-09-30 15:33:18,038 INFO    SenderThread:11651 [file_pusher.py:join():181] waiting for file pusher
2023-09-30 15:33:18,038 INFO    SenderThread:11651 [sender.py:transition_state():612] send defer: 12
2023-09-30 15:33:18,038 DEBUG   HandlerThread:11651 [handler.py:handle_request():144] handle_request: defer
2023-09-30 15:33:18,038 INFO    HandlerThread:11651 [handler.py:handle_request_defer():170] handle defer: 12
2023-09-30 15:33:18,038 DEBUG   SenderThread:11651 [sender.py:send_request():406] send_request: defer
2023-09-30 15:33:18,038 INFO    SenderThread:11651 [sender.py:send_request_defer():608] handle sender defer: 12
2023-09-30 15:33:18,038 INFO    SenderThread:11651 [file_stream.py:finish():594] file stream finish called
2023-09-30 15:33:18,186 INFO    SenderThread:11651 [file_stream.py:finish():598] file stream finish is done
2023-09-30 15:33:18,186 INFO    SenderThread:11651 [sender.py:transition_state():612] send defer: 13
2023-09-30 15:33:18,186 DEBUG   HandlerThread:11651 [handler.py:handle_request():144] handle_request: defer
2023-09-30 15:33:18,186 INFO    HandlerThread:11651 [handler.py:handle_request_defer():170] handle defer: 13
2023-09-30 15:33:18,186 DEBUG   SenderThread:11651 [sender.py:send_request():406] send_request: defer
2023-09-30 15:33:18,186 INFO    SenderThread:11651 [sender.py:send_request_defer():608] handle sender defer: 13
2023-09-30 15:33:18,186 INFO    SenderThread:11651 [sender.py:transition_state():612] send defer: 14
2023-09-30 15:33:18,186 DEBUG   HandlerThread:11651 [handler.py:handle_request():144] handle_request: defer
2023-09-30 15:33:18,187 INFO    HandlerThread:11651 [handler.py:handle_request_defer():170] handle defer: 14
2023-09-30 15:33:18,187 DEBUG   SenderThread:11651 [sender.py:send():379] send: final
2023-09-30 15:33:18,187 DEBUG   SenderThread:11651 [sender.py:send():379] send: footer
2023-09-30 15:33:18,187 DEBUG   SenderThread:11651 [sender.py:send_request():406] send_request: defer
2023-09-30 15:33:18,187 INFO    SenderThread:11651 [sender.py:send_request_defer():608] handle sender defer: 14
2023-09-30 15:33:18,187 DEBUG   HandlerThread:11651 [handler.py:handle_request():144] handle_request: poll_exit
2023-09-30 15:33:18,187 DEBUG   HandlerThread:11651 [handler.py:handle_request():144] handle_request: server_info
2023-09-30 15:33:18,187 DEBUG   SenderThread:11651 [sender.py:send_request():406] send_request: poll_exit
2023-09-30 15:33:18,187 DEBUG   SenderThread:11651 [sender.py:send_request():406] send_request: server_info
2023-09-30 15:33:18,188 DEBUG   HandlerThread:11651 [handler.py:handle_request():144] handle_request: get_summary
2023-09-30 15:33:18,188 DEBUG   HandlerThread:11651 [handler.py:handle_request():144] handle_request: sampled_history
2023-09-30 15:33:18,188 DEBUG   HandlerThread:11651 [handler.py:handle_request():144] handle_request: internal_messages
2023-09-30 15:33:18,188 DEBUG   HandlerThread:11651 [handler.py:handle_request():144] handle_request: job_info
2023-09-30 15:33:18,324 DEBUG   SenderThread:11651 [sender.py:send_request():406] send_request: job_info
2023-09-30 15:33:18,324 INFO    MainThread:11651 [wandb_run.py:_footer_history_summary_info():3557] rendering history
2023-09-30 15:33:18,324 INFO    MainThread:11651 [wandb_run.py:_footer_history_summary_info():3589] rendering summary
2023-09-30 15:33:18,324 INFO    MainThread:11651 [wandb_run.py:_footer_sync_info():3516] logging synced files
2023-09-30 15:33:18,324 DEBUG   HandlerThread:11651 [handler.py:handle_request():144] handle_request: shutdown
2023-09-30 15:33:18,324 INFO    HandlerThread:11651 [handler.py:finish():840] shutting down handler
2023-09-30 15:33:19,193 INFO    WriterThread:11651 [datastore.py:close():294] close: /Users/leo/Programming/PLR/wandb/run-20230930_153302-pydzdr1i/run-pydzdr1i.wandb
2023-09-30 15:33:19,332 INFO    SenderThread:11651 [sender.py:finish():1531] shutting down sender
2023-09-30 15:33:19,332 INFO    SenderThread:11651 [file_pusher.py:finish():175] shutting down file pusher
2023-09-30 15:33:19,332 INFO    SenderThread:11651 [file_pusher.py:join():181] waiting for file pusher
