2023-09-30 15:36:53,139 INFO    StreamThr :11859 [internal.py:wandb_internal():86] W&B internal server running at pid: 11859, started at: 2023-09-30 15:36:53.138617
2023-09-30 15:36:54,539 INFO    Thread-12 :11859 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/leo/Programming/PLR/wandb/run-20230930_153653-quvfe830/files/requirements.txt
2023-09-30 15:36:56,549 INFO    Thread-12 :11859 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/leo/Programming/PLR/wandb/run-20230930_153653-quvfe830/files/output.log
2023-09-30 15:36:58,833 DEBUG   HandlerThread:11859 [handler.py:handle_request():144] handle_request: status_report
2023-09-30 15:37:04,509 DEBUG   HandlerThread:11859 [handler.py:handle_request():144] handle_request: status_report
2023-09-30 15:37:05,817 DEBUG   SenderThread:11859 [sender.py:send():379] send: exit
2023-09-30 15:37:05,817 INFO    SenderThread:11859 [sender.py:send_exit():584] handling exit code: 255
2023-09-30 15:37:05,817 INFO    SenderThread:11859 [sender.py:send_exit():586] handling runtime: 12
2023-09-30 15:37:05,817 INFO    SenderThread:11859 [sender.py:_save_file():1375] saving file wandb-summary.json with policy end
2023-09-30 15:37:05,818 INFO    SenderThread:11859 [sender.py:send_exit():592] send defer
2023-09-30 15:37:05,818 DEBUG   HandlerThread:11859 [handler.py:handle_request():144] handle_request: defer
2023-09-30 15:37:05,818 INFO    HandlerThread:11859 [handler.py:handle_request_defer():170] handle defer: 0
2023-09-30 15:37:05,818 DEBUG   SenderThread:11859 [sender.py:send_request():406] send_request: defer
2023-09-30 15:37:05,818 INFO    SenderThread:11859 [sender.py:send_request_defer():608] handle sender defer: 0
2023-09-30 15:37:05,818 INFO    SenderThread:11859 [sender.py:transition_state():612] send defer: 1
2023-09-30 15:37:05,818 DEBUG   HandlerThread:11859 [handler.py:handle_request():144] handle_request: defer
2023-09-30 15:37:05,818 INFO    HandlerThread:11859 [handler.py:handle_request_defer():170] handle defer: 1
2023-09-30 15:37:05,818 DEBUG   SenderThread:11859 [sender.py:send_request():406] send_request: defer
2023-09-30 15:37:05,818 INFO    SenderThread:11859 [sender.py:send_request_defer():608] handle sender defer: 1
2023-09-30 15:37:05,818 INFO    SenderThread:11859 [sender.py:transition_state():612] send defer: 2
2023-09-30 15:37:05,818 DEBUG   HandlerThread:11859 [handler.py:handle_request():144] handle_request: defer
2023-09-30 15:37:05,818 INFO    HandlerThread:11859 [handler.py:handle_request_defer():170] handle defer: 2
2023-09-30 15:37:05,818 INFO    HandlerThread:11859 [system_monitor.py:finish():190] Stopping system monitor
2023-09-30 15:37:05,818 DEBUG   SystemMonitor:11859 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2023-09-30 15:37:05,818 DEBUG   SystemMonitor:11859 [system_monitor.py:_start():166] Finished system metrics aggregation loop
2023-09-30 15:37:05,818 INFO    HandlerThread:11859 [interfaces.py:finish():202] Joined cpu monitor
2023-09-30 15:37:05,818 DEBUG   SystemMonitor:11859 [system_monitor.py:_start():170] Publishing last batch of metrics
2023-09-30 15:37:05,819 INFO    HandlerThread:11859 [interfaces.py:finish():202] Joined disk monitor
2023-09-30 15:37:05,819 INFO    HandlerThread:11859 [interfaces.py:finish():202] Joined gpuapple monitor
2023-09-30 15:37:05,819 INFO    HandlerThread:11859 [interfaces.py:finish():202] Joined memory monitor
2023-09-30 15:37:05,819 INFO    HandlerThread:11859 [interfaces.py:finish():202] Joined network monitor
2023-09-30 15:37:05,819 DEBUG   SenderThread:11859 [sender.py:send_request():406] send_request: defer
2023-09-30 15:37:05,820 INFO    SenderThread:11859 [sender.py:send_request_defer():608] handle sender defer: 2
2023-09-30 15:37:05,820 INFO    SenderThread:11859 [sender.py:transition_state():612] send defer: 3
2023-09-30 15:37:05,820 DEBUG   SenderThread:11859 [sender.py:send():379] send: telemetry
2023-09-30 15:37:05,820 DEBUG   SenderThread:11859 [sender.py:send():379] send: stats
2023-09-30 15:37:05,820 DEBUG   HandlerThread:11859 [handler.py:handle_request():144] handle_request: defer
2023-09-30 15:37:05,820 INFO    HandlerThread:11859 [handler.py:handle_request_defer():170] handle defer: 3
2023-09-30 15:37:05,820 DEBUG   SenderThread:11859 [sender.py:send_request():406] send_request: defer
2023-09-30 15:37:05,820 INFO    SenderThread:11859 [sender.py:send_request_defer():608] handle sender defer: 3
2023-09-30 15:37:05,820 INFO    SenderThread:11859 [sender.py:transition_state():612] send defer: 4
2023-09-30 15:37:05,820 DEBUG   HandlerThread:11859 [handler.py:handle_request():144] handle_request: defer
2023-09-30 15:37:05,820 INFO    HandlerThread:11859 [handler.py:handle_request_defer():170] handle defer: 4
2023-09-30 15:37:05,820 DEBUG   SenderThread:11859 [sender.py:send_request():406] send_request: defer
2023-09-30 15:37:05,820 INFO    SenderThread:11859 [sender.py:send_request_defer():608] handle sender defer: 4
2023-09-30 15:37:05,820 INFO    SenderThread:11859 [sender.py:transition_state():612] send defer: 5
2023-09-30 15:37:05,820 DEBUG   HandlerThread:11859 [handler.py:handle_request():144] handle_request: defer
2023-09-30 15:37:05,820 INFO    HandlerThread:11859 [handler.py:handle_request_defer():170] handle defer: 5
2023-09-30 15:37:05,820 DEBUG   SenderThread:11859 [sender.py:send():379] send: summary
2023-09-30 15:37:05,820 INFO    SenderThread:11859 [sender.py:_save_file():1375] saving file wandb-summary.json with policy end
2023-09-30 15:37:05,820 DEBUG   SenderThread:11859 [sender.py:send_request():406] send_request: defer
2023-09-30 15:37:05,820 INFO    SenderThread:11859 [sender.py:send_request_defer():608] handle sender defer: 5
2023-09-30 15:37:05,820 INFO    SenderThread:11859 [sender.py:transition_state():612] send defer: 6
2023-09-30 15:37:05,820 DEBUG   HandlerThread:11859 [handler.py:handle_request():144] handle_request: defer
2023-09-30 15:37:05,820 INFO    HandlerThread:11859 [handler.py:handle_request_defer():170] handle defer: 6
2023-09-30 15:37:05,820 DEBUG   SenderThread:11859 [sender.py:send_request():406] send_request: defer
2023-09-30 15:37:05,820 INFO    SenderThread:11859 [sender.py:send_request_defer():608] handle sender defer: 6
2023-09-30 15:37:05,822 DEBUG   HandlerThread:11859 [handler.py:handle_request():144] handle_request: status_report
2023-09-30 15:37:06,000 INFO    SenderThread:11859 [sender.py:transition_state():612] send defer: 7
2023-09-30 15:37:06,000 DEBUG   HandlerThread:11859 [handler.py:handle_request():144] handle_request: defer
2023-09-30 15:37:06,000 INFO    HandlerThread:11859 [handler.py:handle_request_defer():170] handle defer: 7
2023-09-30 15:37:06,000 DEBUG   SenderThread:11859 [sender.py:send_request():406] send_request: defer
2023-09-30 15:37:06,000 INFO    SenderThread:11859 [sender.py:send_request_defer():608] handle sender defer: 7
2023-09-30 15:37:06,600 INFO    Thread-12 :11859 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/leo/Programming/PLR/wandb/run-20230930_153653-quvfe830/files/output.log
2023-09-30 15:37:06,600 INFO    Thread-12 :11859 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/leo/Programming/PLR/wandb/run-20230930_153653-quvfe830/files/config.yaml
2023-09-30 15:37:06,600 INFO    Thread-12 :11859 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/leo/Programming/PLR/wandb/run-20230930_153653-quvfe830/files/wandb-summary.json
2023-09-30 15:37:06,822 DEBUG   HandlerThread:11859 [handler.py:handle_request():144] handle_request: poll_exit
2023-09-30 15:37:07,862 INFO    SenderThread:11859 [sender.py:transition_state():612] send defer: 8
2023-09-30 15:37:07,863 DEBUG   SenderThread:11859 [sender.py:send_request():406] send_request: poll_exit
2023-09-30 15:37:07,863 DEBUG   HandlerThread:11859 [handler.py:handle_request():144] handle_request: defer
2023-09-30 15:37:07,863 INFO    HandlerThread:11859 [handler.py:handle_request_defer():170] handle defer: 8
2023-09-30 15:37:07,863 DEBUG   SenderThread:11859 [sender.py:send_request():406] send_request: defer
2023-09-30 15:37:07,863 INFO    SenderThread:11859 [sender.py:send_request_defer():608] handle sender defer: 8
2023-09-30 15:37:07,863 INFO    SenderThread:11859 [job_builder.py:build():281] Attempting to build job artifact
2023-09-30 15:37:07,864 INFO    SenderThread:11859 [job_builder.py:_get_source_type():393] is repo sourced job
2023-09-30 15:37:07,866 INFO    SenderThread:11859 [job_builder.py:build():369] adding wandb-job metadata file
2023-09-30 15:37:07,871 INFO    SenderThread:11859 [sender.py:transition_state():612] send defer: 9
2023-09-30 15:37:07,871 DEBUG   HandlerThread:11859 [handler.py:handle_request():144] handle_request: defer
2023-09-30 15:37:07,871 DEBUG   SenderThread:11859 [sender.py:send():379] send: artifact
2023-09-30 15:37:07,871 INFO    HandlerThread:11859 [handler.py:handle_request_defer():170] handle defer: 9
2023-09-30 15:37:08,610 INFO    Thread-12 :11859 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/leo/Programming/PLR/wandb/run-20230930_153653-quvfe830/files/output.log
2023-09-30 15:37:08,614 INFO    SenderThread:11859 [sender.py:send_artifact():1453] sent artifact job-https___github.com_leothesouthafrican_PLR.git_Leo_gen_algo_opt_folder_genetic_algorithm.py - {'id': 'QXJ0aWZhY3Q6NTg5Nzc2Nzg4', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEwMjY3Mjc5OA==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NTg5Nzc2Nzg4', 'versionIndex': 5}}}
2023-09-30 15:37:08,614 DEBUG   SenderThread:11859 [sender.py:send_request():406] send_request: defer
2023-09-30 15:37:08,614 INFO    SenderThread:11859 [sender.py:send_request_defer():608] handle sender defer: 9
2023-09-30 15:37:08,614 INFO    SenderThread:11859 [dir_watcher.py:finish():358] shutting down directory watcher
2023-09-30 15:37:09,616 INFO    SenderThread:11859 [dir_watcher.py:finish():388] scan: /Users/leo/Programming/PLR/wandb/run-20230930_153653-quvfe830/files
2023-09-30 15:37:09,616 INFO    SenderThread:11859 [dir_watcher.py:finish():402] scan save: /Users/leo/Programming/PLR/wandb/run-20230930_153653-quvfe830/files/requirements.txt requirements.txt
2023-09-30 15:37:09,616 INFO    SenderThread:11859 [dir_watcher.py:finish():402] scan save: /Users/leo/Programming/PLR/wandb/run-20230930_153653-quvfe830/files/output.log output.log
2023-09-30 15:37:09,617 INFO    SenderThread:11859 [dir_watcher.py:finish():402] scan save: /Users/leo/Programming/PLR/wandb/run-20230930_153653-quvfe830/files/config.yaml config.yaml
2023-09-30 15:37:09,617 INFO    SenderThread:11859 [dir_watcher.py:finish():402] scan save: /Users/leo/Programming/PLR/wandb/run-20230930_153653-quvfe830/files/wandb-summary.json wandb-summary.json
2023-09-30 15:37:09,618 INFO    SenderThread:11859 [dir_watcher.py:finish():402] scan save: /Users/leo/Programming/PLR/wandb/run-20230930_153653-quvfe830/files/wandb-metadata.json wandb-metadata.json
2023-09-30 15:37:09,618 INFO    SenderThread:11859 [sender.py:transition_state():612] send defer: 10
2023-09-30 15:37:09,618 DEBUG   HandlerThread:11859 [handler.py:handle_request():144] handle_request: defer
2023-09-30 15:37:09,618 INFO    HandlerThread:11859 [handler.py:handle_request_defer():170] handle defer: 10
2023-09-30 15:37:09,619 DEBUG   SenderThread:11859 [sender.py:send_request():406] send_request: defer
2023-09-30 15:37:09,619 INFO    SenderThread:11859 [sender.py:send_request_defer():608] handle sender defer: 10
2023-09-30 15:37:09,619 INFO    SenderThread:11859 [file_pusher.py:finish():175] shutting down file pusher
2023-09-30 15:37:10,021 INFO    wandb-upload_1:11859 [upload_job.py:push():131] Uploaded file /Users/leo/Programming/PLR/wandb/run-20230930_153653-quvfe830/files/output.log
2023-09-30 15:37:10,049 INFO    wandb-upload_2:11859 [upload_job.py:push():131] Uploaded file /Users/leo/Programming/PLR/wandb/run-20230930_153653-quvfe830/files/config.yaml
2023-09-30 15:37:10,050 INFO    wandb-upload_0:11859 [upload_job.py:push():131] Uploaded file /Users/leo/Programming/PLR/wandb/run-20230930_153653-quvfe830/files/requirements.txt
2023-09-30 15:37:10,074 INFO    wandb-upload_3:11859 [upload_job.py:push():131] Uploaded file /Users/leo/Programming/PLR/wandb/run-20230930_153653-quvfe830/files/wandb-summary.json
2023-09-30 15:37:10,280 INFO    Thread-11 (_thread_body):11859 [sender.py:transition_state():612] send defer: 11
2023-09-30 15:37:10,281 DEBUG   HandlerThread:11859 [handler.py:handle_request():144] handle_request: defer
2023-09-30 15:37:10,281 INFO    HandlerThread:11859 [handler.py:handle_request_defer():170] handle defer: 11
2023-09-30 15:37:10,282 DEBUG   SenderThread:11859 [sender.py:send_request():406] send_request: defer
2023-09-30 15:37:10,282 INFO    SenderThread:11859 [sender.py:send_request_defer():608] handle sender defer: 11
2023-09-30 15:37:10,282 INFO    SenderThread:11859 [file_pusher.py:join():181] waiting for file pusher
2023-09-30 15:37:10,282 INFO    SenderThread:11859 [sender.py:transition_state():612] send defer: 12
2023-09-30 15:37:10,282 DEBUG   HandlerThread:11859 [handler.py:handle_request():144] handle_request: defer
2023-09-30 15:37:10,282 INFO    HandlerThread:11859 [handler.py:handle_request_defer():170] handle defer: 12
2023-09-30 15:37:10,282 DEBUG   SenderThread:11859 [sender.py:send_request():406] send_request: defer
2023-09-30 15:37:10,282 INFO    SenderThread:11859 [sender.py:send_request_defer():608] handle sender defer: 12
2023-09-30 15:37:10,282 INFO    SenderThread:11859 [file_stream.py:finish():594] file stream finish called
2023-09-30 15:37:10,442 INFO    SenderThread:11859 [file_stream.py:finish():598] file stream finish is done
2023-09-30 15:37:10,443 INFO    SenderThread:11859 [sender.py:transition_state():612] send defer: 13
2023-09-30 15:37:10,443 DEBUG   HandlerThread:11859 [handler.py:handle_request():144] handle_request: defer
2023-09-30 15:37:10,443 INFO    HandlerThread:11859 [handler.py:handle_request_defer():170] handle defer: 13
2023-09-30 15:37:10,443 DEBUG   SenderThread:11859 [sender.py:send_request():406] send_request: defer
2023-09-30 15:37:10,443 INFO    SenderThread:11859 [sender.py:send_request_defer():608] handle sender defer: 13
2023-09-30 15:37:10,443 INFO    SenderThread:11859 [sender.py:transition_state():612] send defer: 14
2023-09-30 15:37:10,443 DEBUG   HandlerThread:11859 [handler.py:handle_request():144] handle_request: defer
2023-09-30 15:37:10,443 INFO    HandlerThread:11859 [handler.py:handle_request_defer():170] handle defer: 14
2023-09-30 15:37:10,444 DEBUG   SenderThread:11859 [sender.py:send():379] send: final
2023-09-30 15:37:10,444 DEBUG   SenderThread:11859 [sender.py:send():379] send: footer
2023-09-30 15:37:10,444 DEBUG   SenderThread:11859 [sender.py:send_request():406] send_request: defer
2023-09-30 15:37:10,444 INFO    SenderThread:11859 [sender.py:send_request_defer():608] handle sender defer: 14
2023-09-30 15:37:10,444 DEBUG   HandlerThread:11859 [handler.py:handle_request():144] handle_request: poll_exit
2023-09-30 15:37:10,445 DEBUG   HandlerThread:11859 [handler.py:handle_request():144] handle_request: server_info
2023-09-30 15:37:10,445 DEBUG   HandlerThread:11859 [handler.py:handle_request():144] handle_request: get_summary
2023-09-30 15:37:10,445 DEBUG   SenderThread:11859 [sender.py:send_request():406] send_request: poll_exit
2023-09-30 15:37:10,445 DEBUG   SenderThread:11859 [sender.py:send_request():406] send_request: server_info
2023-09-30 15:37:10,446 DEBUG   HandlerThread:11859 [handler.py:handle_request():144] handle_request: sampled_history
2023-09-30 15:37:10,447 DEBUG   HandlerThread:11859 [handler.py:handle_request():144] handle_request: internal_messages
2023-09-30 15:37:10,447 DEBUG   HandlerThread:11859 [handler.py:handle_request():144] handle_request: job_info
2023-09-30 15:37:10,585 DEBUG   SenderThread:11859 [sender.py:send_request():406] send_request: job_info
2023-09-30 15:37:10,586 INFO    MainThread:11859 [wandb_run.py:_footer_history_summary_info():3557] rendering history
2023-09-30 15:37:10,586 INFO    MainThread:11859 [wandb_run.py:_footer_history_summary_info():3589] rendering summary
2023-09-30 15:37:10,586 INFO    MainThread:11859 [wandb_run.py:_footer_sync_info():3516] logging synced files
2023-09-30 15:37:10,586 DEBUG   HandlerThread:11859 [handler.py:handle_request():144] handle_request: shutdown
2023-09-30 15:37:10,587 INFO    HandlerThread:11859 [handler.py:finish():840] shutting down handler
2023-09-30 15:37:11,453 INFO    WriterThread:11859 [datastore.py:close():294] close: /Users/leo/Programming/PLR/wandb/run-20230930_153653-quvfe830/run-quvfe830.wandb
2023-09-30 15:37:11,591 INFO    SenderThread:11859 [sender.py:finish():1531] shutting down sender
2023-09-30 15:37:11,591 INFO    SenderThread:11859 [file_pusher.py:finish():175] shutting down file pusher
2023-09-30 15:37:11,591 INFO    SenderThread:11859 [file_pusher.py:join():181] waiting for file pusher
