2023-09-30 10:45:32,915 INFO    StreamThr :3832 [internal.py:wandb_internal():86] W&B internal server running at pid: 3832, started at: 2023-09-30 10:45:32.914514
2023-09-30 10:45:48,414 DEBUG   SenderThread:3832 [sender.py:send_request():406] send_request: stop_status
2023-09-30 10:45:49,670 DEBUG   HandlerThread:3832 [handler.py:handle_request():144] handle_request: status_report
2023-09-30 10:45:54,684 DEBUG   HandlerThread:3832 [handler.py:handle_request():144] handle_request: status_report
2023-09-30 10:45:59,701 DEBUG   HandlerThread:3832 [handler.py:handle_request():144] handle_request: status_report
2023-09-30 10:46:03,415 DEBUG   HandlerThread:3832 [handler.py:handle_request():144] handle_request: stop_status
2023-09-30 10:46:03,416 DEBUG   SenderThread:3832 [sender.py:send_request():406] send_request: stop_status
2023-09-30 10:46:03,419 DEBUG   HandlerThread:3832 [handler.py:handle_request():144] handle_request: internal_messages
2023-09-30 10:46:04,718 DEBUG   HandlerThread:3832 [handler.py:handle_request():144] handle_request: status_report
2023-09-30 10:46:05,451 INFO    Thread-12 :3832 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/leo/Programming/PLR/wandb/run-20230930_104532-h4smf5ny/files/config.yaml
2023-09-30 10:46:09,959 DEBUG   HandlerThread:3832 [handler.py:handle_request():144] handle_request: status_report
2023-09-30 10:46:14,979 DEBUG   HandlerThread:3832 [handler.py:handle_request():144] handle_request: status_report
2023-09-30 10:46:18,420 DEBUG   HandlerThread:3832 [handler.py:handle_request():144] handle_request: internal_messages
2023-09-30 10:46:18,420 DEBUG   HandlerThread:3832 [handler.py:handle_request():144] handle_request: stop_status
2023-09-30 10:46:18,421 DEBUG   SenderThread:3832 [sender.py:send_request():406] send_request: stop_status
2023-09-30 10:46:20,756 DEBUG   HandlerThread:3832 [handler.py:handle_request():144] handle_request: status_report
2023-09-30 10:46:25,782 DEBUG   HandlerThread:3832 [handler.py:handle_request():144] handle_request: status_report
2023-09-30 10:46:30,804 DEBUG   HandlerThread:3832 [handler.py:handle_request():144] handle_request: status_report
2023-09-30 10:46:33,394 DEBUG   SystemMonitor:3832 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2023-09-30 10:46:33,395 DEBUG   SenderThread:3832 [sender.py:send():379] send: telemetry
2023-09-30 10:46:33,395 DEBUG   SenderThread:3832 [sender.py:send():379] send: stats
2023-09-30 10:46:33,424 DEBUG   HandlerThread:3832 [handler.py:handle_request():144] handle_request: stop_status
2023-09-30 10:46:33,425 DEBUG   SenderThread:3832 [sender.py:send_request():406] send_request: stop_status
2023-09-30 10:46:33,426 DEBUG   HandlerThread:3832 [handler.py:handle_request():144] handle_request: internal_messages
2023-09-30 10:46:36,655 DEBUG   HandlerThread:3832 [handler.py:handle_request():144] handle_request: status_report
2023-09-30 10:46:37,607 INFO    Thread-12 :3832 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/leo/Programming/PLR/wandb/run-20230930_104532-h4smf5ny/files/config.yaml
2023-09-30 10:46:41,844 DEBUG   HandlerThread:3832 [handler.py:handle_request():144] handle_request: status_report
2023-09-30 10:46:46,889 DEBUG   HandlerThread:3832 [handler.py:handle_request():144] handle_request: status_report
2023-09-30 10:46:48,429 DEBUG   HandlerThread:3832 [handler.py:handle_request():144] handle_request: internal_messages
2023-09-30 10:46:48,430 DEBUG   HandlerThread:3832 [handler.py:handle_request():144] handle_request: stop_status
2023-09-30 10:46:48,430 DEBUG   SenderThread:3832 [sender.py:send_request():406] send_request: stop_status
2023-09-30 10:46:52,666 DEBUG   HandlerThread:3832 [handler.py:handle_request():144] handle_request: status_report
2023-09-30 10:46:57,681 DEBUG   HandlerThread:3832 [handler.py:handle_request():144] handle_request: status_report
2023-09-30 10:47:02,694 DEBUG   HandlerThread:3832 [handler.py:handle_request():144] handle_request: status_report
2023-09-30 10:47:03,400 DEBUG   SenderThread:3832 [sender.py:send():379] send: stats
2023-09-30 10:47:03,433 DEBUG   HandlerThread:3832 [handler.py:handle_request():144] handle_request: internal_messages
2023-09-30 10:47:03,433 DEBUG   HandlerThread:3832 [handler.py:handle_request():144] handle_request: stop_status
2023-09-30 10:47:03,433 DEBUG   SenderThread:3832 [sender.py:send_request():406] send_request: stop_status
2023-09-30 10:47:08,698 DEBUG   HandlerThread:3832 [handler.py:handle_request():144] handle_request: status_report
2023-09-30 10:47:13,718 DEBUG   HandlerThread:3832 [handler.py:handle_request():144] handle_request: status_report
2023-09-30 10:47:18,437 DEBUG   HandlerThread:3832 [handler.py:handle_request():144] handle_request: internal_messages
2023-09-30 10:47:18,438 DEBUG   HandlerThread:3832 [handler.py:handle_request():144] handle_request: stop_status
2023-09-30 10:47:18,438 DEBUG   SenderThread:3832 [sender.py:send_request():406] send_request: stop_status
2023-09-30 10:47:18,913 DEBUG   HandlerThread:3832 [handler.py:handle_request():144] handle_request: status_report
2023-09-30 10:47:19,081 DEBUG   HandlerThread:3832 [handler.py:handle_request():144] handle_request: log_artifact
2023-09-30 10:47:19,081 DEBUG   SenderThread:3832 [sender.py:send_request():406] send_request: log_artifact
2023-09-30 10:47:19,391 DEBUG   HandlerThread:3832 [handler.py:handle_request():144] handle_request: partial_history
2023-09-30 10:47:19,892 INFO    Thread-12 :3832 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/leo/Programming/PLR/wandb/run-20230930_104532-h4smf5ny/files/media/table/Best Genomes (Generation 0)_0_5b5caaf484a8e99b347e.table.json
2023-09-30 10:47:19,892 INFO    Thread-12 :3832 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/leo/Programming/PLR/wandb/run-20230930_104532-h4smf5ny/files/media
2023-09-30 10:47:19,892 INFO    Thread-12 :3832 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/leo/Programming/PLR/wandb/run-20230930_104532-h4smf5ny/files/media/table
2023-09-30 10:47:20,294 INFO    wandb-upload_1:3832 [upload_job.py:push():131] Uploaded file /var/folders/dt/bgs1hq3d2k3dvhpt3llvs4rw0000gn/T/tmpu80qlukwwandb/bjqa008g-media/table/Best Genomes (Generation 0)_0_5b5caaf484a8e99b347e.table.json
2023-09-30 10:47:20,340 INFO    wandb-upload_0:3832 [upload_job.py:push():89] Uploaded file /Users/leo/Library/Application Support/wandb/artifacts/staging/tmphwxme8eo
2023-09-30 10:47:21,213 INFO    SenderThread:3832 [sender.py:send_request_log_artifact():1441] logged artifact run-h4smf5ny-BestGenomesGeneration0 - {'id': 'QXJ0aWZhY3Q6NTg5NTg4ODMy', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEwMjY3MzIwOA==', 'latestArtifact': None}}
2023-09-30 10:47:21,214 DEBUG   SenderThread:3832 [sender.py:send():379] send: files
2023-09-30 10:47:21,214 INFO    SenderThread:3832 [sender.py:_save_file():1375] saving file media/table/Best Genomes (Generation 0)_0_5b5caaf484a8e99b347e.table.json with policy now
2023-09-30 10:47:21,214 DEBUG   SenderThread:3832 [sender.py:send():379] send: history
2023-09-30 10:47:21,215 DEBUG   SenderThread:3832 [sender.py:send_request():406] send_request: summary_record
2023-09-30 10:47:21,215 INFO    SenderThread:3832 [sender.py:_save_file():1375] saving file wandb-summary.json with policy end
2023-09-30 10:47:21,837 INFO    wandb-upload_1:3832 [upload_job.py:push():131] Uploaded file /var/folders/dt/bgs1hq3d2k3dvhpt3llvs4rw0000gn/T/tmpu80qlukwwandb/yxoc2hw1-media/table/Best Genomes (Generation 0)_0_5b5caaf484a8e99b347e.table.json
2023-09-30 10:47:21,902 INFO    Thread-12 :3832 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/leo/Programming/PLR/wandb/run-20230930_104532-h4smf5ny/files/output.log
2023-09-30 10:47:21,902 INFO    Thread-12 :3832 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/leo/Programming/PLR/wandb/run-20230930_104532-h4smf5ny/files/wandb-summary.json
2023-09-30 10:47:22,907 INFO    Thread-12 :3832 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/leo/Programming/PLR/wandb/run-20230930_104532-h4smf5ny/files/output.log
2023-09-30 10:47:24,227 DEBUG   HandlerThread:3832 [handler.py:handle_request():144] handle_request: status_report
2023-09-30 10:47:29,247 DEBUG   HandlerThread:3832 [handler.py:handle_request():144] handle_request: status_report
2023-09-30 10:47:33,406 DEBUG   SenderThread:3832 [sender.py:send():379] send: stats
2023-09-30 10:47:33,443 DEBUG   HandlerThread:3832 [handler.py:handle_request():144] handle_request: internal_messages
2023-09-30 10:47:33,443 DEBUG   HandlerThread:3832 [handler.py:handle_request():144] handle_request: stop_status
2023-09-30 10:47:33,444 DEBUG   SenderThread:3832 [sender.py:send_request():406] send_request: stop_status
2023-09-30 10:47:34,628 DEBUG   HandlerThread:3832 [handler.py:handle_request():144] handle_request: status_report
2023-09-30 10:47:39,639 DEBUG   HandlerThread:3832 [handler.py:handle_request():144] handle_request: status_report
2023-09-30 10:47:44,661 DEBUG   HandlerThread:3832 [handler.py:handle_request():144] handle_request: status_report
2023-09-30 10:47:48,448 DEBUG   HandlerThread:3832 [handler.py:handle_request():144] handle_request: internal_messages
2023-09-30 10:47:48,449 DEBUG   HandlerThread:3832 [handler.py:handle_request():144] handle_request: stop_status
2023-09-30 10:47:48,449 DEBUG   SenderThread:3832 [sender.py:send_request():406] send_request: stop_status
2023-09-30 10:47:50,653 DEBUG   HandlerThread:3832 [handler.py:handle_request():144] handle_request: status_report
2023-09-30 10:47:55,675 DEBUG   HandlerThread:3832 [handler.py:handle_request():144] handle_request: status_report
2023-09-30 10:48:00,099 DEBUG   HandlerThread:3832 [handler.py:handle_request():144] handle_request: log_artifact
2023-09-30 10:48:00,100 DEBUG   SenderThread:3832 [sender.py:send_request():406] send_request: log_artifact
2023-09-30 10:48:00,105 DEBUG   HandlerThread:3832 [handler.py:handle_request():144] handle_request: partial_history
2023-09-30 10:48:00,107 INFO    Thread-12 :3832 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/leo/Programming/PLR/wandb/run-20230930_104532-h4smf5ny/files/media/table/Best Genomes (Generation 1)_1_498100f16f187ed9dc12.table.json
2023-09-30 10:48:00,107 INFO    Thread-12 :3832 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/leo/Programming/PLR/wandb/run-20230930_104532-h4smf5ny/files/media/table
2023-09-30 10:48:00,478 INFO    wandb-upload_0:3832 [upload_job.py:push():131] Uploaded file /var/folders/dt/bgs1hq3d2k3dvhpt3llvs4rw0000gn/T/tmpu80qlukwwandb/fsp3jx51-media/table/Best Genomes (Generation 1)_1_498100f16f187ed9dc12.table.json
2023-09-30 10:48:01,099 INFO    wandb-upload_1:3832 [upload_job.py:push():89] Uploaded file /Users/leo/Library/Application Support/wandb/artifacts/staging/tmpaasn7jvm
2023-09-30 10:48:01,122 INFO    Thread-12 :3832 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/leo/Programming/PLR/wandb/run-20230930_104532-h4smf5ny/files/output.log
2023-09-30 10:48:02,153 INFO    SenderThread:3832 [sender.py:send_request_log_artifact():1441] logged artifact run-h4smf5ny-BestGenomesGeneration1 - {'id': 'QXJ0aWZhY3Q6NTg5NTg5Mjk4', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEwMjY3MzM2NQ==', 'latestArtifact': None}}
2023-09-30 10:48:02,153 DEBUG   SenderThread:3832 [sender.py:send():379] send: files
2023-09-30 10:48:02,153 DEBUG   HandlerThread:3832 [handler.py:handle_request():144] handle_request: status_report
2023-09-30 10:48:02,153 INFO    SenderThread:3832 [sender.py:_save_file():1375] saving file media/table/Best Genomes (Generation 1)_1_498100f16f187ed9dc12.table.json with policy now
2023-09-30 10:48:02,154 DEBUG   SenderThread:3832 [sender.py:send():379] send: history
2023-09-30 10:48:02,154 DEBUG   SenderThread:3832 [sender.py:send_request():406] send_request: summary_record
2023-09-30 10:48:02,155 INFO    SenderThread:3832 [sender.py:_save_file():1375] saving file wandb-summary.json with policy end
2023-09-30 10:48:02,682 INFO    wandb-upload_0:3832 [upload_job.py:push():131] Uploaded file /var/folders/dt/bgs1hq3d2k3dvhpt3llvs4rw0000gn/T/tmpu80qlukwwandb/xuyxjjv2-media/table/Best Genomes (Generation 1)_1_498100f16f187ed9dc12.table.json
2023-09-30 10:48:03,139 INFO    Thread-12 :3832 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/leo/Programming/PLR/wandb/run-20230930_104532-h4smf5ny/files/wandb-summary.json
2023-09-30 10:48:03,416 DEBUG   SenderThread:3832 [sender.py:send():379] send: stats
2023-09-30 10:48:03,462 DEBUG   HandlerThread:3832 [handler.py:handle_request():144] handle_request: internal_messages
2023-09-30 10:48:03,483 DEBUG   HandlerThread:3832 [handler.py:handle_request():144] handle_request: stop_status
2023-09-30 10:48:03,497 DEBUG   SenderThread:3832 [sender.py:send_request():406] send_request: stop_status
2023-09-30 10:48:04,143 INFO    Thread-12 :3832 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/leo/Programming/PLR/wandb/run-20230930_104532-h4smf5ny/files/output.log
2023-09-30 10:48:07,694 DEBUG   HandlerThread:3832 [handler.py:handle_request():144] handle_request: status_report
2023-09-30 10:48:12,717 DEBUG   HandlerThread:3832 [handler.py:handle_request():144] handle_request: status_report
2023-09-30 10:48:17,737 DEBUG   HandlerThread:3832 [handler.py:handle_request():144] handle_request: status_report
2023-09-30 10:48:18,454 DEBUG   HandlerThread:3832 [handler.py:handle_request():144] handle_request: internal_messages
2023-09-30 10:48:18,462 DEBUG   HandlerThread:3832 [handler.py:handle_request():144] handle_request: stop_status
2023-09-30 10:48:18,462 DEBUG   SenderThread:3832 [sender.py:send_request():406] send_request: stop_status
2023-09-30 10:48:23,060 DEBUG   HandlerThread:3832 [handler.py:handle_request():144] handle_request: status_report
2023-09-30 10:48:28,080 DEBUG   HandlerThread:3832 [handler.py:handle_request():144] handle_request: status_report
2023-09-30 10:48:33,097 DEBUG   HandlerThread:3832 [handler.py:handle_request():144] handle_request: status_report
2023-09-30 10:48:33,418 DEBUG   SenderThread:3832 [sender.py:send():379] send: stats
2023-09-30 10:48:33,459 DEBUG   HandlerThread:3832 [handler.py:handle_request():144] handle_request: internal_messages
2023-09-30 10:48:33,463 DEBUG   HandlerThread:3832 [handler.py:handle_request():144] handle_request: stop_status
2023-09-30 10:48:33,463 DEBUG   SenderThread:3832 [sender.py:send_request():406] send_request: stop_status
2023-09-30 10:48:38,557 DEBUG   HandlerThread:3832 [handler.py:handle_request():144] handle_request: status_report
2023-09-30 10:48:38,739 DEBUG   HandlerThread:3832 [handler.py:handle_request():144] handle_request: log_artifact
2023-09-30 10:48:38,739 DEBUG   SenderThread:3832 [sender.py:send_request():406] send_request: log_artifact
2023-09-30 10:48:38,746 DEBUG   HandlerThread:3832 [handler.py:handle_request():144] handle_request: partial_history
2023-09-30 10:48:39,315 INFO    Thread-12 :3832 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/leo/Programming/PLR/wandb/run-20230930_104532-h4smf5ny/files/output.log
2023-09-30 10:48:39,315 INFO    Thread-12 :3832 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/leo/Programming/PLR/wandb/run-20230930_104532-h4smf5ny/files/media/table/Best Genomes (Generation 2)_2_083891e2dcddba2e8c1a.table.json
2023-09-30 10:48:39,315 INFO    Thread-12 :3832 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/leo/Programming/PLR/wandb/run-20230930_104532-h4smf5ny/files/media/table
2023-09-30 10:48:39,845 INFO    wandb-upload_1:3832 [upload_job.py:push():89] Uploaded file /Users/leo/Library/Application Support/wandb/artifacts/staging/tmpuxh77ht_
2023-09-30 10:48:39,851 INFO    wandb-upload_0:3832 [upload_job.py:push():131] Uploaded file /var/folders/dt/bgs1hq3d2k3dvhpt3llvs4rw0000gn/T/tmpu80qlukwwandb/w5imw8z9-media/table/Best Genomes (Generation 2)_2_083891e2dcddba2e8c1a.table.json
2023-09-30 10:48:40,832 INFO    SenderThread:3832 [sender.py:send_request_log_artifact():1441] logged artifact run-h4smf5ny-BestGenomesGeneration2 - {'id': 'QXJ0aWZhY3Q6NTg5NTg5ODY3', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEwMjY3MzYyMA==', 'latestArtifact': None}}
2023-09-30 10:48:40,832 DEBUG   SenderThread:3832 [sender.py:send():379] send: files
2023-09-30 10:48:40,832 INFO    SenderThread:3832 [sender.py:_save_file():1375] saving file media/table/Best Genomes (Generation 2)_2_083891e2dcddba2e8c1a.table.json with policy now
2023-09-30 10:48:40,833 DEBUG   SenderThread:3832 [sender.py:send():379] send: history
2023-09-30 10:48:40,833 DEBUG   SenderThread:3832 [sender.py:send_request():406] send_request: summary_record
2023-09-30 10:48:40,834 INFO    SenderThread:3832 [sender.py:_save_file():1375] saving file wandb-summary.json with policy end
2023-09-30 10:48:41,331 INFO    Thread-12 :3832 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/leo/Programming/PLR/wandb/run-20230930_104532-h4smf5ny/files/wandb-summary.json
2023-09-30 10:48:41,357 INFO    wandb-upload_1:3832 [upload_job.py:push():131] Uploaded file /var/folders/dt/bgs1hq3d2k3dvhpt3llvs4rw0000gn/T/tmpu80qlukwwandb/uibma70s-media/table/Best Genomes (Generation 2)_2_083891e2dcddba2e8c1a.table.json
2023-09-30 10:48:42,334 INFO    Thread-12 :3832 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/leo/Programming/PLR/wandb/run-20230930_104532-h4smf5ny/files/output.log
2023-09-30 10:48:43,843 DEBUG   HandlerThread:3832 [handler.py:handle_request():144] handle_request: status_report
2023-09-30 10:48:48,460 DEBUG   HandlerThread:3832 [handler.py:handle_request():144] handle_request: internal_messages
2023-09-30 10:48:48,466 DEBUG   HandlerThread:3832 [handler.py:handle_request():144] handle_request: stop_status
2023-09-30 10:48:48,466 DEBUG   SenderThread:3832 [sender.py:send_request():406] send_request: stop_status
2023-09-30 10:48:49,722 DEBUG   HandlerThread:3832 [handler.py:handle_request():144] handle_request: status_report
2023-09-30 10:48:54,749 DEBUG   HandlerThread:3832 [handler.py:handle_request():144] handle_request: status_report
2023-09-30 10:48:59,778 DEBUG   HandlerThread:3832 [handler.py:handle_request():144] handle_request: status_report
2023-09-30 10:49:03,426 DEBUG   SenderThread:3832 [sender.py:send():379] send: stats
2023-09-30 10:49:03,468 DEBUG   HandlerThread:3832 [handler.py:handle_request():144] handle_request: internal_messages
2023-09-30 10:49:03,472 DEBUG   HandlerThread:3832 [handler.py:handle_request():144] handle_request: stop_status
2023-09-30 10:49:03,475 DEBUG   SenderThread:3832 [sender.py:send_request():406] send_request: stop_status
2023-09-30 10:49:05,745 DEBUG   HandlerThread:3832 [handler.py:handle_request():144] handle_request: status_report
2023-09-30 10:49:10,758 DEBUG   HandlerThread:3832 [handler.py:handle_request():144] handle_request: status_report
2023-09-30 10:49:15,780 DEBUG   HandlerThread:3832 [handler.py:handle_request():144] handle_request: log_artifact
2023-09-30 10:49:15,780 DEBUG   SenderThread:3832 [sender.py:send_request():406] send_request: log_artifact
2023-09-30 10:49:15,784 DEBUG   HandlerThread:3832 [handler.py:handle_request():144] handle_request: partial_history
2023-09-30 10:49:16,518 INFO    Thread-12 :3832 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/leo/Programming/PLR/wandb/run-20230930_104532-h4smf5ny/files/media/table/Best Genomes (Generation 3)_3_06ac8a8a6d335d7e5fca.table.json
2023-09-30 10:49:16,522 INFO    Thread-12 :3832 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/leo/Programming/PLR/wandb/run-20230930_104532-h4smf5ny/files/media/table
2023-09-30 10:49:16,920 INFO    wandb-upload_1:3832 [upload_job.py:push():131] Uploaded file /var/folders/dt/bgs1hq3d2k3dvhpt3llvs4rw0000gn/T/tmpu80qlukwwandb/kx6i0mo8-media/table/Best Genomes (Generation 3)_3_06ac8a8a6d335d7e5fca.table.json
2023-09-30 10:49:16,926 INFO    wandb-upload_0:3832 [upload_job.py:push():89] Uploaded file /Users/leo/Library/Application Support/wandb/artifacts/staging/tmp_nlf45p0
2023-09-30 10:49:17,551 INFO    Thread-12 :3832 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/leo/Programming/PLR/wandb/run-20230930_104532-h4smf5ny/files/output.log
2023-09-30 10:49:17,900 INFO    SenderThread:3832 [sender.py:send_request_log_artifact():1441] logged artifact run-h4smf5ny-BestGenomesGeneration3 - {'id': 'QXJ0aWZhY3Q6NTg5NTkwMzMy', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEwMjY3Mzc3Nw==', 'latestArtifact': None}}
2023-09-30 10:49:17,900 DEBUG   SenderThread:3832 [sender.py:send():379] send: files
2023-09-30 10:49:17,900 INFO    SenderThread:3832 [sender.py:_save_file():1375] saving file media/table/Best Genomes (Generation 3)_3_06ac8a8a6d335d7e5fca.table.json with policy now
2023-09-30 10:49:17,901 DEBUG   SenderThread:3832 [sender.py:send():379] send: history
2023-09-30 10:49:17,911 DEBUG   SenderThread:3832 [sender.py:send_request():406] send_request: summary_record
2023-09-30 10:49:17,901 DEBUG   HandlerThread:3832 [handler.py:handle_request():144] handle_request: status_report
