2023-09-29 20:01:01,032 INFO    StreamThr :812 [internal.py:wandb_internal():86] W&B internal server running at pid: 812, started at: 2023-09-29 20:01:01.031766
2023-09-29 20:01:01,781 DEBUG   HandlerThread:812 [system_monitor.py:probe():210] {'os': 'macOS-14.0-arm64-arm-64bit', 'python': '3.11.4', 'heartbeatAt': '2023-09-29T19:01:01.760512', 'startedAt': '2023-09-29T19:01:01.028845', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/Users/leo/Programming/PLR/Leo/gen_algo_opt_folder/gen_algo2.py', 'codePathLocal': 'Leo/gen_algo_opt_folder/gen_algo2.py', 'codePath': 'Leo/gen_algo_opt_folder/gen_algo2.py', 'git': {'remote': 'https://github.com/leothesouthafrican/PLR.git', 'commit': '17c440643012a28a1c012a2814851fe71d6b6ec3'}, 'email': '38779415+leothesouthafrican@users.noreply.github.com', 'root': '/Users/leo/Programming/PLR', 'host': 'Leos-MacBook-Pro.local', 'username': 'leo', 'executable': '/Users/leo/Programming/PLR/Leo/env/bin/python3.11', 'cpu_count': 10, 'cpu_count_logical': 10, 'disk': {'/': {'total': 855.9619140625, 'used': 12.108589172363281}}, 'gpuapple': {'type': 'arm', 'vendor': 'Apple'}, 'memory': {'total': 32.0}}
2023-09-29 20:01:01,782 INFO    HandlerThread:812 [system_monitor.py:probe():211] Finished collecting system info
2023-09-29 20:01:01,782 INFO    HandlerThread:812 [system_monitor.py:probe():214] Publishing system info
2023-09-29 20:01:01,782 DEBUG   HandlerThread:812 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2023-09-29 20:01:01,782 DEBUG   HandlerThread:812 [system_info.py:_save_pip():68] Saving pip packages done
2023-09-29 20:01:01,782 INFO    HandlerThread:812 [system_monitor.py:probe():216] Finished publishing system info
2023-09-29 20:01:01,784 DEBUG   SenderThread:812 [sender.py:send():379] send: files
2023-09-29 20:01:01,784 INFO    SenderThread:812 [sender.py:_save_file():1375] saving file wandb-metadata.json with policy now
2023-09-29 20:01:01,786 DEBUG   HandlerThread:812 [handler.py:handle_request():144] handle_request: stop_status
2023-09-29 20:01:01,786 DEBUG   SenderThread:812 [sender.py:send_request():406] send_request: stop_status
2023-09-29 20:01:01,787 DEBUG   HandlerThread:812 [handler.py:handle_request():144] handle_request: internal_messages
2023-09-29 20:01:02,041 DEBUG   SenderThread:812 [sender.py:send():379] send: telemetry
2023-09-29 20:01:02,520 INFO    Thread-12 :812 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/leo/Programming/PLR/wandb/run-20230929_200101-k0qcame4/files/requirements.txt
2023-09-29 20:01:02,520 INFO    Thread-12 :812 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/leo/Programming/PLR/wandb/run-20230929_200101-k0qcame4/files/wandb-metadata.json
2023-09-29 20:01:02,520 INFO    Thread-12 :812 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/leo/Programming/PLR/wandb/run-20230929_200101-k0qcame4/files/output.log
2023-09-29 20:01:02,682 INFO    wandb-upload_0:812 [upload_job.py:push():131] Uploaded file /var/folders/dt/bgs1hq3d2k3dvhpt3llvs4rw0000gn/T/tmpxo3nmsk0wandb/55w17h4x-wandb-metadata.json
2023-09-29 20:01:04,524 INFO    Thread-12 :812 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/leo/Programming/PLR/wandb/run-20230929_200101-k0qcame4/files/output.log
2023-09-29 20:01:06,055 DEBUG   HandlerThread:812 [handler.py:handle_request():144] handle_request: status_report
2023-09-29 20:01:11,080 DEBUG   HandlerThread:812 [handler.py:handle_request():144] handle_request: status_report
2023-09-29 20:01:16,096 DEBUG   HandlerThread:812 [handler.py:handle_request():144] handle_request: status_report
2023-09-29 20:01:16,789 DEBUG   HandlerThread:812 [handler.py:handle_request():144] handle_request: stop_status
2023-09-29 20:01:16,791 DEBUG   SenderThread:812 [sender.py:send_request():406] send_request: stop_status
2023-09-29 20:01:16,799 DEBUG   HandlerThread:812 [handler.py:handle_request():144] handle_request: internal_messages
2023-09-29 20:01:22,095 DEBUG   HandlerThread:812 [handler.py:handle_request():144] handle_request: status_report
2023-09-29 20:01:27,135 DEBUG   HandlerThread:812 [handler.py:handle_request():144] handle_request: status_report
2023-09-29 20:01:31,800 DEBUG   HandlerThread:812 [handler.py:handle_request():144] handle_request: stop_status
2023-09-29 20:01:31,801 DEBUG   SenderThread:812 [sender.py:send_request():406] send_request: stop_status
2023-09-29 20:01:31,804 DEBUG   HandlerThread:812 [handler.py:handle_request():144] handle_request: internal_messages
2023-09-29 20:01:33,078 DEBUG   HandlerThread:812 [handler.py:handle_request():144] handle_request: status_report
2023-09-29 20:01:33,644 INFO    Thread-12 :812 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/leo/Programming/PLR/wandb/run-20230929_200101-k0qcame4/files/config.yaml
2023-09-29 20:01:38,297 DEBUG   HandlerThread:812 [handler.py:handle_request():144] handle_request: status_report
2023-09-29 20:01:43,319 DEBUG   HandlerThread:812 [handler.py:handle_request():144] handle_request: status_report
2023-09-29 20:01:46,798 DEBUG   HandlerThread:812 [handler.py:handle_request():144] handle_request: stop_status
2023-09-29 20:01:46,798 DEBUG   SenderThread:812 [sender.py:send_request():406] send_request: stop_status
2023-09-29 20:01:46,805 DEBUG   HandlerThread:812 [handler.py:handle_request():144] handle_request: internal_messages
2023-09-29 20:01:48,988 DEBUG   HandlerThread:812 [handler.py:handle_request():144] handle_request: status_report
2023-09-29 20:01:54,010 DEBUG   HandlerThread:812 [handler.py:handle_request():144] handle_request: status_report
2023-09-29 20:01:59,028 DEBUG   HandlerThread:812 [handler.py:handle_request():144] handle_request: status_report
2023-09-29 20:02:01,771 DEBUG   SystemMonitor:812 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2023-09-29 20:02:01,772 DEBUG   SenderThread:812 [sender.py:send():379] send: telemetry
2023-09-29 20:02:01,772 DEBUG   SenderThread:812 [sender.py:send():379] send: stats
2023-09-29 20:02:01,803 DEBUG   HandlerThread:812 [handler.py:handle_request():144] handle_request: stop_status
2023-09-29 20:02:01,804 DEBUG   SenderThread:812 [sender.py:send_request():406] send_request: stop_status
2023-09-29 20:02:01,810 DEBUG   HandlerThread:812 [handler.py:handle_request():144] handle_request: internal_messages
2023-09-29 20:02:05,013 DEBUG   HandlerThread:812 [handler.py:handle_request():144] handle_request: status_report
2023-09-29 20:02:05,795 INFO    Thread-12 :812 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/leo/Programming/PLR/wandb/run-20230929_200101-k0qcame4/files/config.yaml
2023-09-29 20:02:10,235 DEBUG   HandlerThread:812 [handler.py:handle_request():144] handle_request: status_report
2023-09-29 20:02:15,024 DEBUG   HandlerThread:812 [handler.py:handle_request():144] handle_request: log_artifact
2023-09-29 20:02:15,025 DEBUG   SenderThread:812 [sender.py:send_request():406] send_request: log_artifact
2023-09-29 20:02:15,405 DEBUG   HandlerThread:812 [handler.py:handle_request():144] handle_request: partial_history
2023-09-29 20:02:15,840 INFO    Thread-12 :812 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/leo/Programming/PLR/wandb/run-20230929_200101-k0qcame4/files/media/table/Best Genomes (Generation 0)_0_dde55cf39d46c95e94de.table.json
2023-09-29 20:02:15,840 INFO    Thread-12 :812 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/leo/Programming/PLR/wandb/run-20230929_200101-k0qcame4/files/media/table
2023-09-29 20:02:15,841 INFO    Thread-12 :812 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/leo/Programming/PLR/wandb/run-20230929_200101-k0qcame4/files/media
2023-09-29 20:02:16,385 INFO    wandb-upload_1:812 [upload_job.py:push():131] Uploaded file /var/folders/dt/bgs1hq3d2k3dvhpt3llvs4rw0000gn/T/tmpxo3nmsk0wandb/ztmg4v4o-media/table/Best Genomes (Generation 0)_0_dde55cf39d46c95e94de.table.json
2023-09-29 20:02:16,471 INFO    wandb-upload_0:812 [upload_job.py:push():89] Uploaded file /Users/leo/Library/Application Support/wandb/artifacts/staging/tmptdiqn2gv
2023-09-29 20:02:16,804 DEBUG   HandlerThread:812 [handler.py:handle_request():144] handle_request: stop_status
2023-09-29 20:02:16,814 DEBUG   HandlerThread:812 [handler.py:handle_request():144] handle_request: internal_messages
2023-09-29 20:02:16,834 INFO    Thread-12 :812 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/leo/Programming/PLR/wandb/run-20230929_200101-k0qcame4/files/output.log
2023-09-29 20:02:17,275 INFO    SenderThread:812 [sender.py:send_request_log_artifact():1441] logged artifact run-k0qcame4-BestGenomesGeneration0 - {'id': 'QXJ0aWZhY3Q6NTg4OTA2Mzcz', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEwMjUwNjYyOQ==', 'latestArtifact': None}}
2023-09-29 20:02:17,275 DEBUG   SenderThread:812 [sender.py:send():379] send: files
2023-09-29 20:02:17,275 DEBUG   HandlerThread:812 [handler.py:handle_request():144] handle_request: status_report
2023-09-29 20:02:17,276 INFO    SenderThread:812 [sender.py:_save_file():1375] saving file media/table/Best Genomes (Generation 0)_0_dde55cf39d46c95e94de.table.json with policy now
2023-09-29 20:02:17,276 DEBUG   SenderThread:812 [sender.py:send():379] send: history
2023-09-29 20:02:17,276 DEBUG   SenderThread:812 [sender.py:send_request():406] send_request: summary_record
2023-09-29 20:02:17,277 INFO    SenderThread:812 [sender.py:_save_file():1375] saving file wandb-summary.json with policy end
2023-09-29 20:02:17,277 DEBUG   SenderThread:812 [sender.py:send_request():406] send_request: stop_status
2023-09-29 20:02:17,839 INFO    Thread-12 :812 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/leo/Programming/PLR/wandb/run-20230929_200101-k0qcame4/files/wandb-summary.json
2023-09-29 20:02:17,843 INFO    wandb-upload_1:812 [upload_job.py:push():131] Uploaded file /var/folders/dt/bgs1hq3d2k3dvhpt3llvs4rw0000gn/T/tmpxo3nmsk0wandb/bfu7lvy1-media/table/Best Genomes (Generation 0)_0_dde55cf39d46c95e94de.table.json
2023-09-29 20:02:18,845 INFO    Thread-12 :812 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/leo/Programming/PLR/wandb/run-20230929_200101-k0qcame4/files/output.log
2023-09-29 20:02:22,522 DEBUG   HandlerThread:812 [handler.py:handle_request():144] handle_request: status_report
2023-09-29 20:02:27,540 DEBUG   HandlerThread:812 [handler.py:handle_request():144] handle_request: status_report
2023-09-29 20:02:31,778 DEBUG   SenderThread:812 [sender.py:send():379] send: stats
2023-09-29 20:02:31,809 DEBUG   HandlerThread:812 [handler.py:handle_request():144] handle_request: stop_status
2023-09-29 20:02:31,809 DEBUG   SenderThread:812 [sender.py:send_request():406] send_request: stop_status
2023-09-29 20:02:31,816 DEBUG   HandlerThread:812 [handler.py:handle_request():144] handle_request: internal_messages
2023-09-29 20:02:33,017 DEBUG   HandlerThread:812 [handler.py:handle_request():144] handle_request: status_report
2023-09-29 20:02:38,036 DEBUG   HandlerThread:812 [handler.py:handle_request():144] handle_request: status_report
2023-09-29 20:02:43,054 DEBUG   HandlerThread:812 [handler.py:handle_request():144] handle_request: status_report
2023-09-29 20:02:45,157 DEBUG   HandlerThread:812 [handler.py:handle_request():144] handle_request: log_artifact
2023-09-29 20:02:45,158 DEBUG   SenderThread:812 [sender.py:send_request():406] send_request: log_artifact
2023-09-29 20:02:45,163 DEBUG   HandlerThread:812 [handler.py:handle_request():144] handle_request: partial_history
2023-09-29 20:02:45,982 INFO    Thread-12 :812 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/leo/Programming/PLR/wandb/run-20230929_200101-k0qcame4/files/media/table/Best Genomes (Generation 1)_1_60ac5fc8a32415e34255.table.json
2023-09-29 20:02:45,983 INFO    Thread-12 :812 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/leo/Programming/PLR/wandb/run-20230929_200101-k0qcame4/files/media/table
2023-09-29 20:02:46,322 INFO    wandb-upload_0:812 [upload_job.py:push():89] Uploaded file /Users/leo/Library/Application Support/wandb/artifacts/staging/tmp5vu7xk00
2023-09-29 20:02:46,439 INFO    wandb-upload_1:812 [upload_job.py:push():131] Uploaded file /var/folders/dt/bgs1hq3d2k3dvhpt3llvs4rw0000gn/T/tmpxo3nmsk0wandb/9d637rsr-media/table/Best Genomes (Generation 1)_1_60ac5fc8a32415e34255.table.json
2023-09-29 20:02:46,812 DEBUG   HandlerThread:812 [handler.py:handle_request():144] handle_request: stop_status
2023-09-29 20:02:46,822 DEBUG   HandlerThread:812 [handler.py:handle_request():144] handle_request: internal_messages
2023-09-29 20:02:46,987 INFO    Thread-12 :812 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/leo/Programming/PLR/wandb/run-20230929_200101-k0qcame4/files/output.log
2023-09-29 20:02:47,310 INFO    SenderThread:812 [sender.py:send_request_log_artifact():1441] logged artifact run-k0qcame4-BestGenomesGeneration1 - {'id': 'QXJ0aWZhY3Q6NTg4OTA2ODE4', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEwMjUwNjc0NA==', 'latestArtifact': None}}
2023-09-29 20:02:47,310 DEBUG   SenderThread:812 [sender.py:send():379] send: files
2023-09-29 20:02:47,310 INFO    SenderThread:812 [sender.py:_save_file():1375] saving file media/table/Best Genomes (Generation 1)_1_60ac5fc8a32415e34255.table.json with policy now
2023-09-29 20:02:47,310 DEBUG   SenderThread:812 [sender.py:send():379] send: history
2023-09-29 20:02:47,310 DEBUG   SenderThread:812 [sender.py:send_request():406] send_request: summary_record
2023-09-29 20:02:47,310 INFO    SenderThread:812 [sender.py:_save_file():1375] saving file wandb-summary.json with policy end
2023-09-29 20:02:47,311 DEBUG   SenderThread:812 [sender.py:send_request():406] send_request: stop_status
2023-09-29 20:02:47,823 INFO    wandb-upload_0:812 [upload_job.py:push():131] Uploaded file /var/folders/dt/bgs1hq3d2k3dvhpt3llvs4rw0000gn/T/tmpxo3nmsk0wandb/gg2qwgte-media/table/Best Genomes (Generation 1)_1_60ac5fc8a32415e34255.table.json
2023-09-29 20:02:47,994 INFO    Thread-12 :812 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/leo/Programming/PLR/wandb/run-20230929_200101-k0qcame4/files/wandb-summary.json
2023-09-29 20:02:48,547 DEBUG   HandlerThread:812 [handler.py:handle_request():144] handle_request: status_report
2023-09-29 20:02:48,999 INFO    Thread-12 :812 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/leo/Programming/PLR/wandb/run-20230929_200101-k0qcame4/files/output.log
2023-09-29 20:02:53,568 DEBUG   HandlerThread:812 [handler.py:handle_request():144] handle_request: status_report
2023-09-29 20:02:58,596 DEBUG   HandlerThread:812 [handler.py:handle_request():144] handle_request: status_report
2023-09-29 20:03:01,784 DEBUG   SenderThread:812 [sender.py:send():379] send: stats
2023-09-29 20:03:01,813 DEBUG   HandlerThread:812 [handler.py:handle_request():144] handle_request: stop_status
2023-09-29 20:03:01,813 DEBUG   SenderThread:812 [sender.py:send_request():406] send_request: stop_status
2023-09-29 20:03:01,825 DEBUG   HandlerThread:812 [handler.py:handle_request():144] handle_request: internal_messages
2023-09-29 20:03:04,081 DEBUG   HandlerThread:812 [handler.py:handle_request():144] handle_request: status_report
2023-09-29 20:03:09,104 DEBUG   HandlerThread:812 [handler.py:handle_request():144] handle_request: status_report
2023-09-29 20:03:13,499 DEBUG   HandlerThread:812 [handler.py:handle_request():144] handle_request: log_artifact
2023-09-29 20:03:13,500 DEBUG   SenderThread:812 [sender.py:send_request():406] send_request: log_artifact
2023-09-29 20:03:13,514 DEBUG   HandlerThread:812 [handler.py:handle_request():144] handle_request: partial_history
2023-09-29 20:03:14,135 INFO    Thread-12 :812 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/leo/Programming/PLR/wandb/run-20230929_200101-k0qcame4/files/media/table/Best Genomes (Generation 2)_2_882f5bf68a2d95cd0afe.table.json
2023-09-29 20:03:14,135 INFO    Thread-12 :812 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/leo/Programming/PLR/wandb/run-20230929_200101-k0qcame4/files/media/table
2023-09-29 20:03:14,602 INFO    wandb-upload_1:812 [upload_job.py:push():131] Uploaded file /var/folders/dt/bgs1hq3d2k3dvhpt3llvs4rw0000gn/T/tmpxo3nmsk0wandb/06bpygt4-media/table/Best Genomes (Generation 2)_2_882f5bf68a2d95cd0afe.table.json
2023-09-29 20:03:14,892 INFO    wandb-upload_0:812 [upload_job.py:push():89] Uploaded file /Users/leo/Library/Application Support/wandb/artifacts/staging/tmp73s4f1tm
2023-09-29 20:03:15,138 INFO    Thread-12 :812 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/leo/Programming/PLR/wandb/run-20230929_200101-k0qcame4/files/output.log
2023-09-29 20:03:15,955 INFO    SenderThread:812 [sender.py:send_request_log_artifact():1441] logged artifact run-k0qcame4-BestGenomesGeneration2 - {'id': 'QXJ0aWZhY3Q6NTg4OTA3MjM4', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEwMjUwNjg0OQ==', 'latestArtifact': None}}
2023-09-29 20:03:15,955 DEBUG   SenderThread:812 [sender.py:send():379] send: files
2023-09-29 20:03:15,955 INFO    SenderThread:812 [sender.py:_save_file():1375] saving file media/table/Best Genomes (Generation 2)_2_882f5bf68a2d95cd0afe.table.json with policy now
2023-09-29 20:03:15,955 DEBUG   SenderThread:812 [sender.py:send():379] send: history
2023-09-29 20:03:15,955 DEBUG   SenderThread:812 [sender.py:send_request():406] send_request: summary_record
2023-09-29 20:03:15,956 DEBUG   HandlerThread:812 [handler.py:handle_request():144] handle_request: status_report
2023-09-29 20:03:15,956 INFO    SenderThread:812 [sender.py:_save_file():1375] saving file wandb-summary.json with policy end
2023-09-29 20:03:16,144 INFO    Thread-12 :812 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/leo/Programming/PLR/wandb/run-20230929_200101-k0qcame4/files/wandb-summary.json
2023-09-29 20:03:16,469 INFO    wandb-upload_1:812 [upload_job.py:push():131] Uploaded file /var/folders/dt/bgs1hq3d2k3dvhpt3llvs4rw0000gn/T/tmpxo3nmsk0wandb/n37twxdd-media/table/Best Genomes (Generation 2)_2_882f5bf68a2d95cd0afe.table.json
2023-09-29 20:03:16,823 DEBUG   HandlerThread:812 [handler.py:handle_request():144] handle_request: stop_status
2023-09-29 20:03:16,832 DEBUG   SenderThread:812 [sender.py:send_request():406] send_request: stop_status
2023-09-29 20:03:16,835 DEBUG   HandlerThread:812 [handler.py:handle_request():144] handle_request: internal_messages
2023-09-29 20:03:17,154 INFO    Thread-12 :812 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/leo/Programming/PLR/wandb/run-20230929_200101-k0qcame4/files/output.log
2023-09-29 20:03:21,046 DEBUG   HandlerThread:812 [handler.py:handle_request():144] handle_request: status_report
2023-09-29 20:03:26,058 DEBUG   HandlerThread:812 [handler.py:handle_request():144] handle_request: status_report
2023-09-29 20:03:31,079 DEBUG   HandlerThread:812 [handler.py:handle_request():144] handle_request: status_report
2023-09-29 20:03:31,790 DEBUG   SenderThread:812 [sender.py:send():379] send: stats
2023-09-29 20:03:31,822 DEBUG   HandlerThread:812 [handler.py:handle_request():144] handle_request: stop_status
2023-09-29 20:03:31,822 DEBUG   SenderThread:812 [sender.py:send_request():406] send_request: stop_status
2023-09-29 20:03:31,837 DEBUG   HandlerThread:812 [handler.py:handle_request():144] handle_request: internal_messages
2023-09-29 20:03:36,205 DEBUG   HandlerThread:812 [handler.py:handle_request():144] handle_request: status_report
2023-09-29 20:03:41,225 DEBUG   HandlerThread:812 [handler.py:handle_request():144] handle_request: status_report
2023-09-29 20:03:41,520 DEBUG   HandlerThread:812 [handler.py:handle_request():144] handle_request: log_artifact
2023-09-29 20:03:41,521 DEBUG   SenderThread:812 [sender.py:send_request():406] send_request: log_artifact
2023-09-29 20:03:41,526 DEBUG   HandlerThread:812 [handler.py:handle_request():144] handle_request: partial_history
2023-09-29 20:03:42,279 INFO    Thread-12 :812 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/leo/Programming/PLR/wandb/run-20230929_200101-k0qcame4/files/media/table/Best Genomes (Generation 3)_3_0f80453ba6da3bf64555.table.json
2023-09-29 20:03:42,280 INFO    Thread-12 :812 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/leo/Programming/PLR/wandb/run-20230929_200101-k0qcame4/files/media/table
2023-09-29 20:03:42,753 INFO    wandb-upload_1:812 [upload_job.py:push():131] Uploaded file /var/folders/dt/bgs1hq3d2k3dvhpt3llvs4rw0000gn/T/tmpxo3nmsk0wandb/i6m2y7vr-media/table/Best Genomes (Generation 3)_3_0f80453ba6da3bf64555.table.json
2023-09-29 20:03:42,852 INFO    wandb-upload_0:812 [upload_job.py:push():89] Uploaded file /Users/leo/Library/Application Support/wandb/artifacts/staging/tmp_dgkmh1h
2023-09-29 20:03:43,285 INFO    Thread-12 :812 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/leo/Programming/PLR/wandb/run-20230929_200101-k0qcame4/files/output.log
2023-09-29 20:03:43,863 INFO    SenderThread:812 [sender.py:send_request_log_artifact():1441] logged artifact run-k0qcame4-BestGenomesGeneration3 - {'id': 'QXJ0aWZhY3Q6NTg4OTA3NjI1', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEwMjUwNjk2NA==', 'latestArtifact': None}}
2023-09-29 20:03:43,864 DEBUG   SenderThread:812 [sender.py:send():379] send: files
2023-09-29 20:03:43,864 INFO    SenderThread:812 [sender.py:_save_file():1375] saving file media/table/Best Genomes (Generation 3)_3_0f80453ba6da3bf64555.table.json with policy now
2023-09-29 20:03:43,864 DEBUG   SenderThread:812 [sender.py:send():379] send: history
2023-09-29 20:03:43,864 DEBUG   SenderThread:812 [sender.py:send_request():406] send_request: summary_record
2023-09-29 20:03:43,864 INFO    SenderThread:812 [sender.py:_save_file():1375] saving file wandb-summary.json with policy end
2023-09-29 20:03:44,286 INFO    Thread-12 :812 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/leo/Programming/PLR/wandb/run-20230929_200101-k0qcame4/files/wandb-summary.json
2023-09-29 20:03:44,476 INFO    wandb-upload_1:812 [upload_job.py:push():131] Uploaded file /var/folders/dt/bgs1hq3d2k3dvhpt3llvs4rw0000gn/T/tmpxo3nmsk0wandb/p6zvvgob-media/table/Best Genomes (Generation 3)_3_0f80453ba6da3bf64555.table.json
2023-09-29 20:03:45,289 INFO    Thread-12 :812 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/leo/Programming/PLR/wandb/run-20230929_200101-k0qcame4/files/output.log
2023-09-29 20:03:46,826 DEBUG   HandlerThread:812 [handler.py:handle_request():144] handle_request: stop_status
2023-09-29 20:03:47,995 DEBUG   HandlerThread:812 [handler.py:handle_request():144] handle_request: internal_messages
2023-09-29 20:03:47,996 DEBUG   SenderThread:812 [sender.py:send_request():406] send_request: stop_status
2023-09-29 20:03:48,013 DEBUG   HandlerThread:812 [handler.py:handle_request():144] handle_request: status_report
2023-09-29 20:03:52,291 DEBUG   HandlerThread:812 [handler.py:handle_request():144] handle_request: status_report
2023-09-29 20:03:57,306 DEBUG   HandlerThread:812 [handler.py:handle_request():144] handle_request: status_report
2023-09-29 20:04:01,814 DEBUG   SenderThread:812 [sender.py:send():379] send: stats
2023-09-29 20:04:01,845 DEBUG   HandlerThread:812 [handler.py:handle_request():144] handle_request: stop_status
2023-09-29 20:04:01,846 DEBUG   SenderThread:812 [sender.py:send_request():406] send_request: stop_status
2023-09-29 20:04:03,091 DEBUG   HandlerThread:812 [handler.py:handle_request():144] handle_request: status_report
2023-09-29 20:04:08,099 DEBUG   HandlerThread:812 [handler.py:handle_request():144] handle_request: status_report
2023-09-29 20:04:11,179 DEBUG   HandlerThread:812 [handler.py:handle_request():144] handle_request: log_artifact
2023-09-29 20:04:11,180 DEBUG   SenderThread:812 [sender.py:send_request():406] send_request: log_artifact
2023-09-29 20:04:11,196 DEBUG   HandlerThread:812 [handler.py:handle_request():144] handle_request: partial_history
2023-09-29 20:04:11,400 INFO    Thread-12 :812 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/leo/Programming/PLR/wandb/run-20230929_200101-k0qcame4/files/media/table/Best Genomes (Generation 4)_4_2accedf6364d58fc9e40.table.json
2023-09-29 20:04:11,400 INFO    Thread-12 :812 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/leo/Programming/PLR/wandb/run-20230929_200101-k0qcame4/files/media/table
2023-09-29 20:04:11,835 INFO    wandb-upload_0:812 [upload_job.py:push():131] Uploaded file /var/folders/dt/bgs1hq3d2k3dvhpt3llvs4rw0000gn/T/tmpxo3nmsk0wandb/3sgubwcw-media/table/Best Genomes (Generation 4)_4_2accedf6364d58fc9e40.table.json
2023-09-29 20:04:12,415 INFO    wandb-upload_1:812 [upload_job.py:push():89] Uploaded file /Users/leo/Library/Application Support/wandb/artifacts/staging/tmprrg7arma
